A,Element,Z,Mass,Source
289,Mc,115,289.193953,estimated
289,Lv,116,289.198099,estimated
290,Mc,115,290.196345,estimated
290,Lv,116,290.198818,estimated
291,Mc,115,291.197522,estimated
291,Lv,116,291.201169,estimated
291,Ts,117,291.205906,estimated
292,Lv,116,292.202086,estimated
292,Ts,117,292.207812,estimated
293,Lv,116,293.204691,estimated
293,Ts,117,293.20868,estimated
293,Og,118,293.213498,estimated
294,Ts,117,294.210974,estimated
294,Og,118,294.214132,estimated
295,Og,118,295.216332,estimated
